Mitra Jaya Nusantara, Tb	-6.5563048, 106.6894709
Murah Abadi, Tb	-6.57568, 106.8864983
Jaya Makmur, Tb	-6.5597676, 106.7132465
Tanjakan Jaya, Tb	-6.591845, 106.8136183
Bakom Jaya 2, Tk	-6.6621789, 106.8440443
Yusuf, Tb (Tamansari)	-6.64623657, 106.75658498
Berlian Beton, Tk	-6.58762092, 106.74223907
Indra Kencana Jaya 1	-6.52421852, 106.8081671
Jaya Bumi Terang, Tb	-6.4751555, 106.8034068
Makmur Indah	-6.37243748, 106.8805159
Inti Makmur,Tk	-6.3872563, 106.7599311
Harapan Jaya, Tb (Puncak)	-6.683, 106.8872867
Agung Jaya 9, Tb.	-6.35564313, 106.8504824
Tugu Amin	-6.429598333, 106.7519333
88, Tk	-6.51567856, 106.8381302
TB. Gardu bangunan	-6.289938, 106.893537
Anton Jaya 2,Pb	-6.51296402, 106.7742775
Lima Jaya, Tb	-6.49703332, 106.8961681
TB Obay Rama perkasa	-6.563368, 106.826612
Saba Raya, Tk	-6.6786396, 106.6562916
Mitra Anda (Depok)	-6.3634585, 106.7755535
berkah jayaa	-6.658105, 106.831693
Maju, Tb (Sukabumi)	-6.942623, 106.9199209
Mutiara Bangunan, Tk.	-6.395945242, 106.7432344
Sahabat 2, Cv	-6.651055, 106.8827427
Mulia Pakuan, Pb	-6.5993984, 106.8123668
Mustika Jaya (Ksu), Tb	-6.410102486, 106.8317439
TB Duren Baru	-6.4599585, 106.7854983
tb ajat motor	-7.420809, 106.78271
Tb. Terus jaya	-6.3108363, 106.8128994
TB lancar jaya	-6.7772137, 106.7880288
Cahaya Makmur, Tb (Cianjur)	-6.83003515, 107.1352961
Family, Tb (Sukabumi)	-7.31091795, 106.59867565
Persada,Tb (Rawakalong)	-6.3632037, 106.7132337
Ak Jaya	-6.582232872, 106.7572315
Bravo	-6.4936919, 106.7460151
Rizky Jaya, Tb	-6.50081974, 106.891077
Pandu Makmur	-6.5824156, 106.8177386
Jaya Perkasa, Tb	-6.514543333, 106.49966
Sinar Fajar, Tb (Sukabumi)	-6.8719338, 107.02585335
Family Karya Sembada,Cv	-6.33205, 106.787274
Perum Puri Laksita	-6.4789274, 106.7528226
Cahaya Berlian,Tb	-6.396945, 106.9718117
tiga dara	-6.913341, 106.898848
Agung Jaya, Tb	-6.35558765, 106.8505613
TB Sinar Elektrik 	-6.499414, 106.79157
Kurnia Baru, Tb	-6.5523356, 106.7611918
Inti Djaya, Tb	-6.503151667, 106.8344867
Jaya Abadi Sentosa, Tb	-6.432522, 106.7115439
Dharma Agung, Tb (Cianjur)	-6.823, 107.174615
Rheza Mandiri 2, Tb	-6.444971667, 106.842035
Neng Yuli, Tb	-6.4658076, 106.5878723
tb. Bulak indah	-6.355843, 106.874497
Maju Makmur, Tb	-6.55897353, 106.74045365
TB. Winangun Makmur	-6.3141199, 106.868108
Tatong Jaya, Tb	-6.44466958, 106.8706827
Hidup Baru, Tb (Sukabumi)	-7.35182454, 106.56989652
Firdaus, Bpk	-6.3362127, 106.9661323
Cahaya Bintang Abah Jaya, Tb (Cianjur)	-6.8718763, 107.1270281
Roda Mas Baru, Tk	-6.4908852, 106.7952398
Makmur Abadi,Tb  (Depok)	-6.37910755, 106.8197051
Mitra Lima R, Pt.	-6.572645945, 106.7426386
Karangpilang Putra Eng,Pt	-6.3224306, 106.9683273
Mitra Jaya Bangunan, Tb	-6.4633665, 106.7795039
Perum Griya Aprillia	-6.4775293, 106.8028865
Karya Abadi, Tk	-6.364708985, 106.7236434
Sofa Jaya, Tb	-6.50836461, 106.89770364
Psw, Tb (Pingsenwen)	-6.57221804, 106.7402277
Hasna Jaya, Tb (Sukabumi)	-6.872092733, 107.0260296
Jati Mulya, Tb	-6.4377295, 106.8212523
Tri Tunggal, Tb (Cianjur)	-6.844265, 107.12321666
Sumber Sukses, Tb	-6.487958799, 106.7172792
Tata Jaya, Tb	-6.3743485, 106.9337119
Semi Murah Bangunan, Tb	-6.461112, 106.7859148
Sinar Lido, Tb	-6.74850880628347, 106.80082154823
Sinar Indah 1, Tk	-6.422066667, 106.99359
Sinar Gemilang/Cemerlang, Tb (Ciseeng)	-6.43941, 106.698995
jambudipa	-6.86788, 107.091876
Gilang Perkasa, Tb	-6.680583358, 106.6699294
Askar 2, Tk	-6.5864219, 106.7441048
Sinar Mentari, Tb (Karadenan)	-6.5069322, 106.8066375
Sunjaya,Tb	-6.384197, 106.9891728
TB. Sumber Rezeki	-6.873842, 106.737622
Cahaya Makmur (Narogong)	-6.396283333, 106.970095
Wipo bangunan	-6.309412, 106.8772584
Sinar Putra, Tb	-6.448855, 106.9161117
Pelita jaya keraggan	-6.469888, 106.876608
Sumber bahagia	-6.3740471, 106.7719415
Rizky Bangunan, Tb (Sukabumi)	-7.33322127, 106.57372319
Anugrah Jaya, Tb	-6.396736667, 106.7611033
roda mas	-6.9231959, 106.9308037
TB. Cililitan jaya	-6.2619954, 106.8640146
Jaya Raya,Tb (Sawangan)	-6.403328333, 106.766555
Indra Kencana Jaya, Pb	-6.54857805, 106.8064146
Sinar Sakti, Tb	-6.36358, 106.9755
Ak Jaya Rahmat Chandra, Tb	-6.5763013, 106.7556859
TB. Agung bangunan	-6.335827, 106.853432
Derkei Indonesia, Pt	-6.5442238, 106.8527257
Sarongge Jaya, Tb	-6.477751667, 106.883245
tb hera	-6.8465914, 107.0540414
TB. AR	-6.335551, 106.889821
Subur, Tk (Cijeruk)	-6.8911742, 106.7814305
Maju Makmur Jaya, Tb	-6.49341, 106.681911666667
King's Putra Klapanunggal	-6.4482128, 106.9963694
Ragil Jaya Logam, Tb	-6.522626667, 106.8144867
Sumber Hurip, Tb	-6.5958051, 107.0177008
Rurita, Tb	-6.65995048, 106.7714165
Karya Cipta Abadi, Pt (2)	-6.4253637, 106.7103734
Bhramanta Bogor, Pt	-6.4852135, 106.8245594
Jaya Abadi Dwiputra, Pt	-6.5677269, 106.6201333
Klik Bangunan (Curug), Tk	-6.383121667, 106.7269767
Randy,Bpk	-6.5483469, 106.8529094
toko purbajaya	-6.574744, 106.7371545
Cahaya Sukses Mandiri	-6.44982, 106.8395483
Sinar Sejahtera, Tb	-6.47280442, 106.7581724
Jaya Abadi, Ud	-6.3721513, 106.7336602
Pesona Kahuripan 11	-6.4162917, 107.0243828
Berkah Sayyidah Mandiri, Tb	-6.479941173, 106.46717
Tb Lotus karya	-6.442867, 106.815879
Sinar Jaya Bangunan, Tb	-6.494445, 106.768685
TB. Sinar berkat	-6.3251102, 106.8505121
Sinar Asia	-6.922844, 106.931877
TB Berkah Jaya	-6.774075, 107.0608
Usaha Barokah, Tb	-6.4784093, 106.8394805
TB Rizky rancakadu	-6.9484162, 106.9558272
Mitra Maju Bersama, Tb	-6.414103632, 107.0448929
Wonderland Palace	-6.4682278, 106.8291533
Terang Jaya,Tb	-6.473430824, 106.362001
Hutama Karya Persero,Pt.	-6.3791067, 106.8229999
Sentul Permai, Tb	-6.561035, 106.8557533
Cahaya Mutiara, Tb	-6.394701667, 106.73844
Tb. Panca Jaya	-6.325806, 106.860636
Sahabat Sejati, Tb	-6.446155231, 106.8261511
Giri Jaya, Tb (Cianjur)	-6.706086167, 107.0567896
Sumber Rezeki, Tb (Gn. Sindur)	-6.395753333, 106.7206
Langit Baja,Tb (Beji)	-6.373583, 106.8084997
Cemerlang, Tb (Cinangka)	-6.385905, 106.7583333
Sumber Rejeki, Tk ( Ciapus )	-6.596504, 106.7500025
Hm Putra, Tb	-6.930584, 107.1468941
TB. Sumber makmur abadi	-6.299487, 106.909901
Barokah	-6.2971641, 106.9005556
Kusuma Jaya, Pb	-6.4551607, 106.7501884
Mukti Jaya 4, Tb (Kalimulya)	-6.4414056, 106.8194974
Tirta Bangunan Baru, Tb	-6.395637961, 106.8034116
Bintang Jaya. Tb (Cigudeg)	-6.459537568, 106.4911805
TB Sinar jaya 1	-7.0493585, 106.8027802
Ciliwung Jaya Makmur, Tb	-6.615363333, 106.83583
Chandra Dongkal, Tb	-6.391118565, 106.8825537
Jembatan, Tb	-6.5442892, 106.8263554
Tunas Jaya, Tb	-6.3701155, 106.7250899
Duta Bangunan, Tb	-6.56161103, 106.7934931
Hong Jaya Gn Putri, Tb	-6.4573935, 106.8960808
tb sumber tani	-7.0994053, 106.5951688
Mekar Jaya (Citeureup), Tb	-6.508371667, 106.8976983
TB. Usaha bersama 	-6.304863, 106.911303
Aneka Bangunan, Pd	-6.601374499, 106.7810365
Mitra Sukses, Tb	-6.52368, 106.8580533
TB. Bungur jaya	-6.950924, 106.945626
Murni Mandiri, Tb	-6.5005783, 106.7324121
Alfa Putra, Tb	-6.637491994, 106.748503
Saudara Makmur. Tb	-6.441065, 106.6759167
Gombong Jaya Steel, Tb	-6.566667, 106.95
tb rian cinta asih	-6.8335537, 107.0630883
TB mitra usaha 	-6.892496, 106.938586
Sinar Waru 2, Tb	-6.431031317, 106.7191617
Kurnia Mandiri	-6.3689091, 106.7157156
Mekar Jaya Indah, Pd	-6.34188, 106.7923967
Trinanda Mahakarya Persada, Pt	-6.4104949, 107.0126076
TB. Makmur indah	-6.3406583, 106.8737875
Sukses Lancar, Tb	-6.4434872, 106.8206983
Jampang Indah, Tb	-6.47933139, 106.731184
Surya Jaya 1	-6.396776894, 106.8477369
TB. HKS bersaudara	-6.3403531, 106.8874276
Laris Jaya Abadi	-6.3491468, 106.7762414
Bahagia Baru, Tb	-6.6971188, 106.8514553
Ernisa Jaya, Tb (Sukabumi)	-6.94159735, 106.99550748
Tunas Makmur, Tb	-6.56096777, 106.8043843
Timan Jaya, Tk	-6.4446234, 106.6964565
Triple 8 Maju Abadi	-6.5894879, 106.8268118
Sinar Bangunan (Pasir Muncang), Tk	-6.684798333, 106.8983983
Sumber Bangunan. Tb (Cinere)	-6.3296591, 106.7978245
Karya Makmur ( Pemda-Cibinong ), Tb	-6.4867091, 106.8169711
TB modern	-6.791855, 106.778922
Mustika Jaya, Tb	-6.376403333, 106.7533133
Pabrik Batako Hjp	-6.443934, 106.8302824
Sinar Arco,Tb	-6.4390375, 106.7443192
Sumber Baja, Tb	-6.3974433, 106.9705316
Sinar Maju Jaya, Tb	-6.2712336, 106.4212823
Berkah Ibu, Tb (Sukabumi)	-7.33692948, 106.57058615
Perum Puri Asri Sawangan	-6.4008802, 106.758593
Sampurna Jaya, Tb	-6.443489911, 106.873282
TB Ade pasir	-6.905393, 106.876333
Alfa Mega Mandiri	-6.447603, 106.698653
Jaya Abadi, Tb (Pabuaran)	-6.46667396, 106.7958138
Sumber Rezeki  	-6.5957813, 106.8412254
Mercu Dinamika, Pt	-6.1655007, 106.8194048
TB santika	-7.370341, 106.538943
Sumber Bangunan, Tb (Sukaraja)	-6.6104783, 106.8516243
megalana	-6.901437, 106.926767
Alfa Asia Pasifik Primagraha, Pt	-6.9174639, 107.6191228
Putra Jaya, Tb (Tugu Macan)	-6.45065522, 106.7913967
Niaga Baru, Tb	-6.44914395, 106.6782114
Sinar Baru, Tb	-6.438498, 106.843151
TB Bangun Bersama	-6.4054298, 106.7624937
Pt Sinar Sakti	-6.360487, 106.977873
Sinar Harapan, Tb	-6.50172, 106.8912483
Bintang Timur, Tb	-6.386935616, 106.8415861
Mitra Agung, Tb	-6.613043407, 106.669242
Pabrik Batako Mino	-6.4597469, 107.0422961
Jaya Bangunan	-6.2518083, 106.5463986
TB. Jaya abadi	-6.290051, 106.860187
Mandiri Jaya,Tk (Cilangkap)	-6.4284169, 106.8731391
TB cahaya baru	-6.444588, 106.857305
Citra Remaja, Tb (Sukabumi)	-7.34257282, 106.5616952
Pb. Zira 2	-6.574898623, 106.7526886
Inti Sejati, Tb	-6.465288333, 106.8387133
Bindo Jaya, Tb (Cianjur)	-6.80290785, 107.06052878
TB. Jayabaru	-6.6037926, 106.7807234
Sinar Lestari, Tb	-6.481598333, 106.80911
Sumber Mutiara. Tb (Klapanunggal)	-6.454841667, 106.97079
Karya Abadi, Tb (Karadenan)	-6.49264023243807, 106.818303439038
Sukses Jaya	-6.40099, 106.9063433
Sinar Bangunan, Tk (Pasir	-6.6848026, 106.8984197
 TB Jasa Bahari	-6.823788, 107.120447
Sinar Murah 1	-6.4490669, 106.429361
TB. Bangkit	-6.326313, 106.868657
Galeri Bangunan Jaya ( Babakan Madang )	-6.5448063, 106.8522203
Teh Gelas,Pb	-6.7210814, 106.819841
(No Input) Karya Mandiri, Tb	-6.4206415, 106.6933995
Sumber Harapan Prima, Tb	-6.3580269, 106.7641535
Naga Mas, Tb	-6.390905371, 106.8506689
Citra Utama, Tb	-6.42354, 107.03466
New Century, Tb	-6.399141667, 106.7602167
Perumahan River Valley	-6.5971469, 106.8060388
TB Utama indah	-6.422684, 106.796286
Cahaya Baru,Tb	-6.3855097, 106.7708517
Anugerah Jaya	-6.444506798, 106.8303074
Putri M.A, Tk	-6.4409635, 106.9851985
Sumber Batako, Tk	-6.6446218, 106.8079283
PB. Fajar Jaya 	-6.631324, 106.670433
Tb Adam Jaya	-6.822573, 107.117347
Salmanda Jaya Utama, Pt	-6.4957071, 106.8055464
Komplek Pegudangan Sawan	-6.3815217, 106.7468826
Anugerah Jaya ( Pondok Pomad ), Tb	-6.522216667, 106.8129033
TB laksana mandiri	-7.30765, 106.602306
Sumber Rejeki (Bojong Gede), Tb	-6.46346794, 106.7879098
Delima Jaya 2	-6.9525995, 106.4823567
Doa Ibu	-6.4222198, 106.8074954
Agung	-6.57455142, 106.778315
Mentari Jaya, Tb	-6.512348333, 106.8252733
Bintang Bangunan, Tk	-6.9481651, 107.7947126
Mulia Jaya (Cinere), Tb	-6.34064382, 106.7972127
Ch, Tb	-6.6255279, 106.7805616
adam jaya	-6.594601, 106.729118
Bukit Bangunan, Tb	-6.358150042, 106.5830405
Megah Jaya, Tb	-6.353048333, 106.97609
TB. Sinar makmur	-6.3239525, 106.9062993
Gunta, Tb	-6.4337612, 106.9062888
Ikagriya Darmapersada, Pt	-2.25804104, 884.24334
TB Mutiara Jaya	-6.42383, 106.740775
Kampus Stainu Jampang Hambulu,	-6.4894576, 106.7297121
Rr, Tk	-6.5745256, 106.6636662
Bintang Rejeki, Tb	-6.4487578, 106.8176878
Duta Jaya, Tb	-6.37049221, 106.8648636
Mandiri, Tb	-6.670496, 106.9253537
Js Bangunan, Tk	-6.3869985, 106.7097294
Jaya Mandiri, Tb (Parung Panjang)	-6.369743183, 106.5664205
Sinar Cikeas, Tk	-6.39947505, 106.9382746
Lotus Jaya 2, Tb	-6.444926667, 106.8419633
Suka Makmur, Pb	-6.5624826, 106.6532639
mekar jaya	-6.564345, 106.795707
Abadi, Tb	-6.361015, 106.9764117
Wahana Mandiri, Tb	-6.508251, 106.8254507
Makmur Jaya, Tb	-6.52226178, 106.7602248
Gilang Jaya 2, Tb	-6.542335, 106.887145
Sinar Mentari 2, Tk	-6.48430196, 106.7903428
Biru Jaya 2, Tb (Sukabumi)	-6.95821661, 107.03888163
Citra Mandiri Ciapus	-6.646178495, 106.7606843
Puri Bangunan, Tk	-6.473520594, 106.4667242
Berkah Jaya, Tb	-6.487101632, 106.8842653
Ciliwung Jaya, Tk	-6.590203333, 106.817965
Harapan Jaya (Klapanunggal), Tb	-6.455598333, 106.9682583
Super Bangunan (Cileungsi), Tb	-6.322798, 106.9450724
Kurnia Sejahtera, Tb	-6.45772, 106.8055327
Harkat Jaya 2, Tb	-6.524415, 106.4986967
Karta Wijaya, Tb	-6.43256, 106.78427
Jaya Abadi, Tb (Cimahpar)	-6.589793333, 106.827205
Sinar Dramaga,Tb	-6.5817553, 106.7462706
Bangun Sentosa, Tb	-6.32342732, 106.472039
TB Sejahtera Mandiri	-6.6399008, 106.7500617
Hasil Makmur, Tb	-6.45977829, 106.7414994
Rizky Bangunan Jaya, Tb.	-6.4270332, 106.7315181
Lasmaniah, Tb	-6.6387323, 106.6901973
Hms Tenjo, Tb	-6.3282113, 106.4554853
TB cipta mandiri	-6.345981, 106.784748
Sido mukti	-6.312407, 106.8702452
Hmh, Tb (Sukabumi)	-6.88210935, 106.7783085
Cahaya Mulia, Tk	-6.702436667, 106.8304767
Sifi Pelangi, Pt	-6.5377599, 106.7607662
Mutiara Logam, Tb	-6.475345, 106.7894
Indra Kencana Jaya (Karadenan), Tb	-6.504873333, 106.8071967
TB tegar mulya	-7.314827, 106.6199646
Jembar 2	-6.9226593, 106.9575298
Surya Bangunan	-6.5634357, 106.5577075
Ratna,Tb.	-6.385776667, 106.8545383
Maju Jaya (Jonggol), Tb	-6.459018333, 107.0362617
Satria Jaya, Tb (Cianjur)	-6.79116666, 107.17008333
Citayam Indah, Tk	-6.45875471, 106.7967893
TB Rizki Bangunan	-7.333242, 106.573611
Pesona Kahuripan 9 (Komersil)	-6.4117516, 107.050564
Sukses Jaya, Tb	-6.4217628, 106.458074
Sabahat jaya. 	-6.362055, 106.636371
Villa Intan Pakuan	-6.6311238, 106.8204195
Sta (Simpang Tiga), Tb, Cv.	-6.612526667, 106.80235
toko mitra jaya	-6.554345, 106.712047
TB Pelangi	-6.707247, 107.033511
TB. Kurnia jaya	-6.333041, 106.892286
Pilar Cikeas, Tb	-6.3462084, 106.9504331
Jaya Abadi (Cibinong), Tb	-6.463906667, 106.850835
TB. Duta Jaya 	-6.3155819, 106.8929364
Pasir Putih Indah, Tb	-6.425198333, 106.7834583
rezeki mas	-6.9229894, 106.9343003
Murah Jaya ( Parung Banteng )	-6.6224187, 106.8241076
TB. Anugrah bersama	-6.3281885, 106.8502423
Vani Jaya	-6.3952987, 106.7028745
Pabrik Genteng Beton	-6.4398865, 107.0239015
Barik Lana Jaya, Tb (Cianjur)	-6.83681333, 107.13929333
Depo Baja Aplus	-6.452449, 106.731218
Cendana Timber, Tb	-6.6129193, 107.4087609
Sukses, Tb (Klapanunggal)	-6.449515, 106.9734733
TB Jaya Makmur Pondok petir	-6.3721305, 106.7238588
TB Agung sukses bersama	-6.422624, 106.813219
CV Noer Putra Tidar	-6.6833483, 106.8974023
TB. Mitra Pamoyanan	-6.6450284, 106.8068431
An Jaya	-6.656136, 106.714302
Buana Surya, Tb	-6.377908333, 106.735905
Murah Makmur (Parung), Tb	-6.454825867, 106.7279222
Mitra Usaha Kita, Tb	-6.435051667, 1.070474333
Bone Jaya	-6.5923643, 106.6527397
Dimas Jaya, Tb (Cianjur)	-6.8730259, 107.1002609
Victory, Tb	-6.550343333, 106.78158
Fajar Makmur, Tb	-6.3199415, 106.580904
Tb entong jaya	-6.414385, 106.848453
TB. Eli Ciboalang	-6.9039786, 106.8792578
Jaya Sampurna, Tb	-6.4585426, 106.7053425
Sukses Jaya. Tb	-6.420281667, 106.4567317
Sinar Kasih, Tb	-6.417624531, 106.8480016
Sukses Jaya Palasari, Tb	-6.4389983, 106.9949436
Sinar Abadi Jampang, Tb	-6.483820402, 106.7325879
Mitra Sarana Abadi, Tb	-6.4213147, 106.7676967
Sumber Bangun Rejeki/Sukaharja	-6.6107999, 106.7455792
Agung Mulia, Tb	-6.331881667, 106.9675567
Klik Semangat Indonesia, Pt.	-6.4244143, 106.6928707
Cahaya Blok   ( Pb, Kusuma Jaya )	-6.4966731, 106.8148879
Sumber Material (Ciseeng), Tb	-6.414859033, 106.695527
Laris Jaya, Tb (Citayam)	-6.4457252, 106.7790474
Indo Karya, Tb - (Ex Sumber Jaya)	-6.375255, 106.7254683
TB Sinar Pancur	-6.418801, 106.782155
Galaxy, Tb	-6.6236437, 106.7087216
Persada. Tb (Rawakalong)	-6.367063517, 106.7128851
Putra Maju, Tb	-6.4420733, 107.062802
Acc, Tk	-6.46736836, 106.8033148
Lucky Mandiri, Tb	-6.465883333, 106.648855
Bandar Djaya, Tb	-6.420948333, 106.7667833
Cipta Sejahtera, Tb	-6.366681667, 106.7388833
Sinar Baru, Tb. (Pondok Petir)	-6.366494439, 106.7314221
Alvindo Jaya, Tb	-6.4049612, 106.7245172
Jati Jajar, Tb	-6.41705612, 106.8691523
Bintang Bangunan, Tb	-6.4034768, 106.7862266
Mulus ( Toko Cahaya Rizky )	-6.5742678, 106.6654515
89, Tb. (Ciangsana)	-6.344454984, 106.9629739
Mt Jaya, Tk	-6.4185447, 106.9272417
Mitra (Cihideung), Tb	-6.685888333, 106.7903367
Fakhir Faaz, Cv	-6.9069806, 106.8900898
Sutisna, Bpk	-6.6441139, 106.8192134
Niaga Makmur, Tb	-6.4884061, 106.7559004
tb putra barokah	-6.4246694, 106.7162284
TB Eka jaya	-6.4090545, 106.8508171
Sbk Jaya, Tb	-6.3969484, 106.7141245
Galery Bangunan, Tb	-6.57770491, 106.73924061
Banio, Tb	-6.55837998, 106.8493329
Triputra Jaya	-6.438132032, 106.8434545
Griya Bangunan	-6.4855208, 106.794282
Sarsina San, Tk	-6.4931632, 106.7871383
Sinar Cahaya, Tb (Depok)	-6.368231667, 106.7573933
berkah jaya	-6.928614, 106.94609
tb sumber rezeki	-6.919269, 106.858724
Mahoni Lestari, Tb	-6.4067285, 106.9754631
Bangun Sentosa,Tb	-6.48645, 106.4799889
Sarana Elok	-6.5105708, 106.8423275
TB zm	-7.317842, 106.549622
TB inti sejahtera	-6.457094, 106.76597
Wildan Jaya 2, Tb	-6.576415, 106.962818
Rimba Makmur, Tk	-6.614831686, 106.7876755
TB. Amanah	-6.3327125, 106.8636412
Qaisar Agung, Tb	-6.42805, 106.804455
Karunia Subur, Tb	-6.3954517, 106.7327646
Prima Jaya. Tb (Cileungsi)	-6.3871575, 106.9856855
Klik Semangat Indonesia, Pt	-6.4244328, 106.6929685
Susukan Mandiri, Tb	-6.47129448, 106.7920635
Pabrik Gorong Gorong Ko Akit	-1.2688719, 116.8174054
tb. rahmat	-6.344521, 106.864424
Usaha Mandiri Jaya, Tb	-6.400711667, 106.7969333
Cibalok Jaya, Tb	-6.6981081, 106.9700517
Sumber Bangun Rejeki/Cv. Putra Mandir	-6.5932534, 106.8443875
Harum Kencana	-6.47059, 106.8758317
Melati Jaya, Tb (Cianjur)	-6.833675, 107.148935
Tunas Karya 2, Tb	-6.438705, 106.90223
Cahaya Terang, Tb (Beji)	-6.388113333, 106.8265483
Oase, Tb	-6.368078333, 106.73447
Sarana Bangunan Jaya, Tb	-6.407505143, 106.8619223
Tb Cahaya abadi	-6.4285845, 106.8363365
tb rival	-7.3566235, 106.6201053
Tirta Multi Bangunan, Tb	-6.399297325, 106.8205251
Family Jaya, Tb	-6.5416091, 106.680844
Jaya Mas, Tb	-6.36116138, 106.8336946
Br Mandiri Jaya, Pd	-6.4367123, 107.0306455
Endik Jaya, Tb	-6.4518015, 106.6997962
Sinar Hs Bangunan, Tb	-6.4870246, 106.8432113
Global Construction, Tb	-6.4092482, 106.7944846
Roda Mas 1 Jaya, Tb	-6.4001085, 106.8187805
TB AM	-6.82975, 107.142257
Cibeuteung Indah, Tb	-6.485348, 106.698651
Fajar Jaya Abadi, Tk	-6.492576667, 106.7174433
Sinar Sejati	-6.3797881, 106.9825762
Sinar Alam, Tk	-6.4926869, 106.7948102
Prima Jaya (Bogor), Tb	-6.495646667, 106.844545
Makmur (Lw Liang), Tb	-6.599926944, 106.6415724
Intisar Prima, Tb	-6.663668333, 106.798725
Hidup Makmur, Tk ( Nanggerang )	-6.46236258, 106.7790062
gapura	-6.9009333, 106.8258011
Pondok Jaya,Tb	-6.36473021, 106.7234455
Permata Waru Tunggal, Tb	-6.4177494, 106.7193318
Sinar Baru (Leuwiliang), Tb	-6.566923333, 106.6128767
Murah Bangunan (Depok), Tb	-6.391193333, 106.7609733
Cibanteng Jaya, Tk ( Ciampea )	-6.5545816, 106.6961684
Mitra Fajar Abadi, Tb	-6.36763, 106.730625
Cahaya Mentari, Tb	-6.42005696, 106.8400048
Permata Bangunan, Tb	-6.431718333, 1067140733.0
Mandiri Jaya (Bendungan), Tb	-6.669501667, 106.867505
Sinar Bogor Abadi, Tb	-6.590841667, 106.8169167
Makmur Abadi, Tb (Jonggol)	-6.56471166666667, 106.995506666667
Zira (Sindang Barang), Pb	-6.57791154, 106.7588183
TB sinar Cicurug 	-6.7751947, 106.7903898
Happy murah bangunan	-6.3696116, 106.773807
Alfa Anugrah, Tb	-6.409501667, 106.8008867
Bukit Raya Bangunan	-6.461718, 106.706929
Pada Suka., Tb	-6.387905111, 106.8522389
Buana Steel, Tb	-6.462941, 107.0672322
Sinar Cikeas	-6.4288436, 107.007043
Indo Bangunan	-6.6768879, 106.8429124
Bangun Makmur	-6.5710025, 106.8161868
Amanda Raya, Tb (Sukabumi)	-7.36981871, 106.53935658
Bojong Makmur Jaya, Tb	-6.439191667, 107.003015
Dunia Bangunan (Tanah Baru), Tb	-6.5804938, 106.8218153
Raja Sakti	-6.4756783, 106.7762051
Sinar Mas,Tb	-6.429168333, 106.74323
TB. Lancar Jaya	-6.3124249, 106.9033454
Termurah Jaya, Tb	-6.536084418, 106.6877731
Cahaya Purnama. Tb (Ragajaya)	-6.447585075, 106.7866278
Andi Jaya, Tb	-6.431036415, 106.8225848
Aneka Bangunan (Jonggol), Tb	-6.460016667, 107.042445
Pondok Rajeg Indah	-6.458286667, 106.8262867
TB. Maju jaya	-6.346044, 106.906287
Binatama Bangun Mandiri, Tb (Cianjur)	-6.72591476, 107.04425698
Taruna Jaya 3,Tb	-6.4472931, 106.8280763
TB. Rahmat	-6.3468, 106.857806
Faaqih Jaya, Tb (Cianjur)	-6.7869484, 107.12518215
Sahabat Bangunan (Cileungsi), Tb	-6.436683333, 107.036945
Jaya Pratama, Tb	-6.36024781, 106.7757063
B.I.S.A, Pt	-6.3516543, 106.6327073
Mitra Sarana Indah, Tb	-6.55816125, 106.8489543
Cahaya Bangunan, Tb (Sukabumi)	-6.91167833, 1069325583.0
TB. Sinar Makmur	-6.3404192, 106.8754898
Sinar Makmur Abadi, Tb	-6.550949514, 106.6943807
Sumber Tangguh Jaya, Tk	-6.408275, 106.97981
Trijaya, Ud	-6.396055, 106.791165
Suka Asih	-6.564328333, 106.6061533
TB. Ferrum	-6.6021443, 106.7763741
Gilang Jaya, Tb (Ciriung)	-6.4737441, 106.8636383
Cipta Karya, Tb	-6.4432786, 106.9219863
Sinar Jaya Pajajaran/Hotel Tajur	-6.6379932, 106.831988
Amri Jaya Bogor, Tb	-6.5065318, 106.7675653
Fajar Agung, Tb	-6.45888042, 106.7850742
Utama/Bp Wahyu Jai	-6.5048256, 106.8071068
Bintang Bangunan (2)	-6.399782, 106.778171
Tb Surya jaya perkasa	-6.435736, 106.834792
TB melano	-6.376031, 106.770715
Sumber Berkah, Tb	-6.387221667, 106.9856767
Tenjo Jaya, Tb	-6.328429389, 106.4556068
TB Sumber wangi 	-7.125178, 106.740777
TB sinar jaya perkasa	-6.356745, 106.870055
Dimas Jaya, Tb	-6.493682, 106.4826217
Sinar Rejeki, Tb (Leuwinanggung)	-6.395344798, 106.9083021
Gemala Makmur, Tb	-6.41936, 106.9698
Buniwangi, Tb (Sukabumi)	-7.3696543, 106.53925221
Sinar Maju, Tb	-6.4265027, 106.7252796
Karya Cipta Abadi,Pt.	-6.2699393, 107.0096553
Harapan Sentosa,Tb	-6.3522032, 106.7764982
Sinar Juliya,Tb	-6.4486111, 106.6127778
Kota Kembang Cilodong, Tb	-6.43947, 106.8342433
pengkolan jaya	-6.4485, 106.7512668
Sinar Comet Bangunan, Tb	-6.366111667, 106.7255533
Bersama Agung Lestari, Pt	-6.6507313, 106.896562
Sinar Abadi (Ciampea), Tb	-6.560456855, 106.6854404
Setinggi Langit Ketujuh, Pt	-6.3692163, 106.8082372
Putra Pratama Steel, Tb	-6.435013333, 107.047605
TB Abdi jaya	-6.8097474, 107.1502271
Bangun Cahaya Abadi, Tb	-6.459584506, 106431992.0
Nd Paing Bangunan, Tb	-6.38075333333333, 106.632901666667
